NOMBRE_IES,NOMBRE_CARRERA,Mean(INGRESO_MENSUAL_USD),Count(SITUACION_LABORAL),Mean(MESES_CONSEGUIR_EMPLEO),AÑO,NOMBRE_IES_LIMPIO,TOTAL_ESTUDIANTES,TOTAL_DOCENTES,TOTAL_ARTICULOS,NOMBRE_IES (Right),TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA (Right),CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,NOMBRE_IES_LIMPIO (Right)
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2017,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,21438,2068,310,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2018,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22908,2927,419,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2019,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22393,2715,413,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2020,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,23308,2512,577,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2021,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,26553,2366,442,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2022,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,28132,2648,353,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2015,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,20738,2076,173,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2016,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,15497,2060,262,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2017,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,21438,2068,310,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2018,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22908,2927,419,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2019,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22393,2715,413,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2020,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,23308,2512,577,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2021,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,26553,2366,442,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2022,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,28132,2648,353,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2015,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,20738,2076,173,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2016,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,15497,2060,262,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2017,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,21438,2068,310,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2018,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22908,2927,419,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2019,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22393,2715,413,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2020,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,23308,2512,577,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2021,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,26553,2366,442,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2022,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,28132,2648,353,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2015,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,20738,2076,173,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2016,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,15497,2060,262,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2017,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,21438,2068,310,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2018,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22908,2927,419,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2019,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22393,2715,413,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2020,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,23308,2512,577,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2021,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,26553,2366,442,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2022,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,28132,2648,353,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,ESMERALDAS,ESMERALDAS,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2015,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,20738,2076,173,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2016,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,15497,2060,262,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2017,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,21438,2068,310,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2018,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22908,2927,419,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2019,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22393,2715,413,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2020,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,23308,2512,577,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2021,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,26553,2366,442,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,EDUCACION BASICA,567.4163061353573,1581,11.86717267552183,2022,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,28132,2648,353,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADA PARA REGISTRO DE TÍTULO,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,CONTABILIDAD Y AUDITORIA,545.4161445012776,1564,11.84079283887467,2015,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,20738,2076,173,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,CONTABILIDAD Y AUDITORIA,545.4161445012776,1564,11.84079283887467,2016,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,15497,2060,262,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,CONTABILIDAD Y AUDITORIA,545.4161445012776,1564,11.84079283887467,2017,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,21438,2068,310,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,CONTABILIDAD Y AUDITORIA,545.4161445012776,1564,11.84079283887467,2018,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22908,2927,419,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,CONTABILIDAD Y AUDITORIA,545.4161445012776,1564,11.84079283887467,2019,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,22393,2715,413,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,CONTABILIDAD Y AUDITORIA,545.4161445012776,1564,11.84079283887467,2020,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,23308,2512,577,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,IMBABURA,IBARRA,VIGENTE,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR
